gene_id	microbiota	pval	se	gene_name	Tissue	chr	diseases
ENSG00000184792.15	genus.Anaerofilum.id.2053	0.014667444731134	0.029536484582896	OSBP2	Sigmoid	22	NA
ENSG00000184792.15	genus.Eggerthella.id.819	0.011840672697212	0.0294830924025909	OSBP2	Sigmoid	22	NA
ENSG00000184903.9	genus..Clostridiuminnocuumgroup.id.14397	0.0348327110675139	0.0473203452841308	IMMP2L	Sigmoid	7	NA
ENSG00000184903.9	genus.Bacteroides.id.918	0.0113354549260444	0.0226078536602464	IMMP2L	Sigmoid	7	NA
ENSG00000184903.9	genus.Butyricicoccus.id.2055	0.0102794955440115	0.0233500279517505	IMMP2L	Sigmoid	7	NA
ENSG00000184903.9	genus.Gordonibacter.id.821	0.0133139920295918	0.049982283434292	IMMP2L	Sigmoid	7	NA
ENSG00000184903.9	genus.Holdemania.id.2157	0.0402368589480958	0.0320053847345067	IMMP2L	Sigmoid	7	NA
ENSG00000184903.9	genus.Lactobacillus.id.1837	0.00382036387619629	0.0366593815181467	IMMP2L	Sigmoid	7	NA
ENSG00000184903.9	genus.RuminococcaceaeUCG005.id.11363	0.00858968302638268	0.0240849410128164	IMMP2L	Sigmoid	7	NA
ENSG00000184903.9	genus.Senegalimassilia.id.11160	0.0220622316787003	0.0366500834556439	IMMP2L	Sigmoid	7	NA
ENSG00000184903.9	genus.Victivallis.id.2256	0.0172652622468604	0.0534887396499844	IMMP2L	Sigmoid	7	NA
ENSG00000184923.12	genus.Barnesiella.id.944	0.0150079477877415	0.0112538496620632	NUTM2A	Sigmoid	10	NA
ENSG00000184923.12	genus.Odoribacter.id.952	0.0453336658888635	0.0111666168529508	NUTM2A	Sigmoid	10	NA
ENSG00000184949.15	genus.Butyricicoccus.id.2055	0.0127680147636492	0.0254561567604869	FAM227A	Sigmoid	22	NA
ENSG00000184949.15	genus.Holdemania.id.2157	0.00546796106480213	0.0348723335868604	FAM227A	Sigmoid	22	NA
ENSG00000184983.9	genus.Flavonifractor.id.2059	0.0192230105983336	0.0269811388847454	NDUFA6	Sigmoid	22	NA
ENSG00000184988.8	genus.ErysipelotrichaceaeUCG003.id.11384	0.0442169720336947	0.0291025266094272	TMEM106A	Sigmoid	17	NA
ENSG00000185009.12	genus..Eubacteriumrectalegroup.id.14374	0.00213032549811411	0.0184809610123695	AP3M1	Sigmoid	10	NA
ENSG00000185009.12	genus..Eubacteriumruminantiumgroup.id.11340	0.0162033442145024	0.0276826622248125	AP3M1	Sigmoid	10	NA
ENSG00000185009.12	genus.Actinomyces.id.423	0.0264099382059593	0.0280559256790643	AP3M1	Sigmoid	10	NA
ENSG00000185009.12	genus.Bifidobacterium.id.436	0.0037783243931091	0.0200404195583439	AP3M1	Sigmoid	10	NA
ENSG00000185009.12	genus.Coprococcus1.id.11301	0.0291221827524744	0.0188104267446372	AP3M1	Sigmoid	10	NA
ENSG00000185009.12	genus.Eisenbergiella.id.11304	0.0032844135064374	0.0324744523651125	AP3M1	Sigmoid	10	NA
ENSG00000185009.12	genus.ErysipelotrichaceaeUCG003.id.11384	0.00550133074935208	0.0199153926994591	AP3M1	Sigmoid	10	NA
ENSG00000185009.12	genus.RuminococcaceaeUCG002.id.11360	0.0311522644723805	0.0186124213359889	AP3M1	Sigmoid	10	NA
ENSG00000185290.3	genus.LachnospiraceaeUCG001.id.11321	0.0487824910593259	0.0131162467724582	NUPR2	Sigmoid	7	NA
ENSG00000185324.21	genus..Eubacteriumxylanophilumgroup.id.14375	1.71979365525201e-05	0.0107804347458381	CDK10	Sigmoid	16	NA
ENSG00000185324.21	genus.Bacteroides.id.918	0.00217853390993107	0.0094779865533802	CDK10	Sigmoid	16	NA
ENSG00000185324.21	genus.Butyricicoccus.id.2055	0.0383333053024709	0.00963353095727313	CDK10	Sigmoid	16	NA
ENSG00000185324.21	genus.CandidatusSoleaferrea.id.11350	0.00123134908933145	0.0157345242326338	CDK10	Sigmoid	16	NA
ENSG00000185324.21	genus.LachnospiraceaeUCG008.id.11328	0.00952819306982159	0.0148779732727823	CDK10	Sigmoid	16	NA
ENSG00000185324.21	genus.Phascolarctobacterium.id.2168	0.0444188887370155	0.0122360264512044	CDK10	Sigmoid	16	NA
ENSG00000185324.21	genus.Romboutsia.id.11347	0.0477680216046288	0.0106953756617103	CDK10	Sigmoid	16	NA
ENSG00000185324.21	genus.RuminococcaceaeUCG005.id.11363	0.0219796807842972	0.00995358176278145	CDK10	Sigmoid	16	NA
ENSG00000185324.21	genus.RuminococcaceaeUCG009.id.11366	0.0123157422242027	0.0141224405744432	CDK10	Sigmoid	16	NA
ENSG00000185324.21	genus.RuminococcaceaeUCG011.id.11368	0.00240884737873975	0.0208497641858843	CDK10	Sigmoid	16	NA
ENSG00000185324.21	genus.RuminococcaceaeUCG013.id.11370	0.0150367329981409	0.00968390536646663	CDK10	Sigmoid	16	NA
ENSG00000185324.21	genus.Ruminococcus2.id.11374	0.000732204768356579	0.0102065208870209	CDK10	Sigmoid	16	NA
ENSG00000185324.21	genus.Senegalimassilia.id.11160	0.00730289590649878	0.014662027959762	CDK10	Sigmoid	16	NA
ENSG00000185610.6	genus.Butyrivibrio.id.1993	0.0206201278439974	0.0297092192775509	DBX2	Sigmoid	12	NA
ENSG00000185610.6	genus.Ruminiclostridium6.id.11356	0.0482804913847516	0.0153302101925153	DBX2	Sigmoid	12	NA
ENSG00000185684.12	genus.Veillonella.id.2198	0.0312908905502717	0.0249526368655683	EP400NL	Sigmoid	12	NA
ENSG00000185829.17	genus..Clostridiuminnocuumgroup.id.14397	0.00298858455376608	0.01674367658326	ARL17A	Sigmoid	17	NA
ENSG00000185829.17	genus..Eubacteriumxylanophilumgroup.id.14375	1.43899105451503e-05	0.00827019669736521	ARL17A	Sigmoid	17	NA
ENSG00000185829.17	genus.Bifidobacterium.id.436	0.016508941469174	0.00794577697719535	ARL17A	Sigmoid	17	NA
ENSG00000185829.17	genus.CandidatusSoleaferrea.id.11350	0.00574620002500814	0.0121343815406469	ARL17A	Sigmoid	17	NA
ENSG00000185829.17	genus.Enterorhabdus.id.820	0.0156403220833536	0.0108464187314225	ARL17A	Sigmoid	17	NA
ENSG00000185829.17	genus.Fusicatenibacter.id.11305	0.000124974292478826	0.00730224237389312	ARL17A	Sigmoid	17	NA
ENSG00000185829.17	genus.LachnospiraceaeFCS020group.id.11314	0.000524052122061291	0.00815053495965271	ARL17A	Sigmoid	17	NA
ENSG00000185829.17	genus.LachnospiraceaeNK4A136group.id.11319	1.5516072759395e-06	0.00733544732258284	ARL17A	Sigmoid	17	NA
ENSG00000185829.17	genus.Ruminiclostridium5.id.11355	0.000193155556135313	0.00729062838639971	ARL17A	Sigmoid	17	NA
ENSG00000185829.17	genus.RuminococcaceaeUCG014.id.11371	0.0019875843780855	0.00800761691837614	ARL17A	Sigmoid	17	NA
ENSG00000185829.17	genus.Slackia.id.825	0.0236318329201077	0.0121637157498005	ARL17A	Sigmoid	17	NA
ENSG00000185904.11	genus..Eubacteriumoxidoreducensgroup.id.11339	0.00807450579662818	0.0120911988200189	LINC00839	Sigmoid	10	NA
ENSG00000185904.11	genus..Eubacteriumruminantiumgroup.id.11340	0.0243449636730038	0.0103515797109874	LINC00839	Sigmoid	10	NA
ENSG00000185904.11	genus..Ruminococcusgnavusgroup.id.14376	0.0272513672905385	0.0110858978047746	LINC00839	Sigmoid	10	NA
ENSG00000185904.11	genus.Coprococcus2.id.11302	0.00921089921882315	0.00827347750822881	LINC00839	Sigmoid	10	NA
ENSG00000185904.11	genus.DefluviitaleaceaeUCG011.id.11287	0.00860867119579483	0.00968328852813764	LINC00839	Sigmoid	10	NA
ENSG00000185904.11	genus.Enterorhabdus.id.820	0.0134336480406126	0.0101393205321468	LINC00839	Sigmoid	10	NA
ENSG00000185904.11	genus.Erysipelatoclostridium.id.11381	0.00802097199025645	0.00892236281484615	LINC00839	Sigmoid	10	NA
ENSG00000186020.12	genus.Bifidobacterium.id.436	0.000831811850732891	0.0258810790841856	ZNF529	Sigmoid	19	NA
ENSG00000186020.12	genus.Bilophila.id.3170	0.00325481187284543	0.027813930192985	ZNF529	Sigmoid	19	NA
ENSG00000186020.12	genus.Holdemanella.id.11393	0.00465474327911857	0.0358363813550092	ZNF529	Sigmoid	19	NA
ENSG00000186020.12	genus.Lactococcus.id.1851	0.0127976453609493	0.0500696543145808	ZNF529	Sigmoid	19	NA
ENSG00000186020.12	genus.Oxalobacter.id.2978	0.0214370312022212	0.0458633707147409	ZNF529	Sigmoid	19	NA
ENSG00000186020.12	genus.RuminococcaceaeUCG014.id.11371	0.00276456728956758	0.0260984701271459	ZNF529	Sigmoid	19	NA
ENSG00000186020.12	genus.Sutterella.id.2896	0.0165570380154269	0.0275373024463388	ZNF529	Sigmoid	19	NA
ENSG00000186281.12	genus..Clostridiuminnocuumgroup.id.14397	0.0018752207596365	0.0291879778350031	GPAT2	Sigmoid	2	NA
ENSG00000186281.12	genus..Eubacteriumeligensgroup.id.14372	0.013736811010819	0.0155119117800643	GPAT2	Sigmoid	2	NA
ENSG00000186281.12	genus..Eubacteriumhalliigroup.id.11338	0.0033019631373491	0.014629020894034	GPAT2	Sigmoid	2	NA
ENSG00000186281.12	genus.Peptococcus.id.2037	0.04729059822631	0.025009184639683	GPAT2	Sigmoid	2	NA
ENSG00000186364.11	genus.Dialister.id.2183	0.0159554669498907	0.0245017815630004	NUDT17	Sigmoid	1	NA
ENSG00000186364.11	genus.Eggerthella.id.819	0.0167307716627468	0.0372941829832984	NUDT17	Sigmoid	1	NA
ENSG00000186364.11	genus.Ruminiclostridium6.id.11356	0.0171072080997366	0.023041885935583	NUDT17	Sigmoid	1	NA
ENSG00000186446.11	genus.Paraprevotella.id.962	0.0375223802316014	0.0602207147358525	ZNF501	Sigmoid	3	NA
ENSG00000186453.12	genus.LachnospiraceaeND3007group.id.11317	0.0118528142503654	0.0118669101242855	FAM228A	Sigmoid	2	NA
ENSG00000186453.12	genus.LachnospiraceaeUCG008.id.11328	0.00574620002500814	0.0133708087226279	FAM228A	Sigmoid	2	NA
ENSG00000186453.12	genus.Parabacteroides.id.954	0.0325726387704744	0.00857130619945629	FAM228A	Sigmoid	2	NA
ENSG00000186453.12	genus.RuminococcaceaeUCG013.id.11370	0.0479090838727522	0.00867661659052229	FAM228A	Sigmoid	2	NA
ENSG00000186453.12	genus.Tyzzerella3.id.11335	0.0429222321328319	0.0154200036946235	FAM228A	Sigmoid	2	NA
ENSG00000186468.12	genus.Akkermansia.id.4037	0.0386996892633666	0.0153965612908138	RPS23	Sigmoid	5	NA
ENSG00000186468.12	genus.LachnospiraceaeND3007group.id.11317	0.0324083084611651	0.013650307366537	RPS23	Sigmoid	5	NA
ENSG00000186468.12	genus.Oxalobacter.id.2978	0.013758045370081	0.0244187868684581	RPS23	Sigmoid	5	NA
ENSG00000186468.12	genus.RuminococcaceaeUCG009.id.11366	0.017239820990892	0.0193767763983878	RPS23	Sigmoid	5	NA
ENSG00000186470.13	genus..Eubacteriumcoprostanoligenesgroup.id.11375	0.022737119746153	0.00637612210116741	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus..Eubacteriumoxidoreducensgroup.id.11339	0.000820243104045911	0.0113438815521094	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus..Eubacteriumruminantiumgroup.id.11340	0.00179814966835908	0.00944790633407633	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus.Adlercreutzia.id.812	0.022836819616422	0.00854296554856617	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus.Akkermansia.id.4037	0.00955099165456304	0.00732979646589752	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus.Bacteroides.id.918	0.010802782712487	0.0060525038907785	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus.Butyrivibrio.id.1993	0.0132524474788526	0.0175341891626369	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus.Coprococcus3.id.11303	0.0424073487671502	0.00644682892127201	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus.Dorea.id.1997	0.0122860225998525	0.00614097089929933	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus.Eggerthella.id.819	5.29022974195794e-05	0.0109391769183666	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus.Fusicatenibacter.id.11305	1.58540403640087e-05	0.00616856361390643	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus.Holdemanella.id.11393	0.00448322407708776	0.00919092753882445	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus.Holdemania.id.2157	0.00263546340821009	0.00833788256640317	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus.LachnospiraceaeNC2004group.id.11316	0.0467793773498183	0.0104046836995533	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus.LachnospiraceaeUCG001.id.11321	2.58186248315613e-08	0.00792537764438431	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus.LachnospiraceaeUCG010.id.11330	3.0736633568977e-05	0.0070873667921752	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus.Oscillospira.id.2064	0.000686529073669843	0.00797965527310448	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus.Oxalobacter.id.2978	2.11863078112688e-08	0.0115155127811633	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus.Parabacteroides.id.954	0.0471561448657431	0.00622511661293309	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus.Peptococcus.id.2037	0.000562279209947915	0.0104082855547431	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus.Roseburia.id.2012	1.0905633168642e-05	0.00609831049525286	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus.Ruminiclostridium5.id.11355	6.09998299410865e-06	0.00611561681644607	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus.RuminococcaceaeNK4A214group.id.11358	0.000623537339433656	0.00654068786110515	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus.RuminococcaceaeUCG002.id.11360	0.0138714630930505	0.00622563005828612	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus.Streptococcus.id.1853	8.14109052481784e-15	0.00631383768258527	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus.Subdoligranulum.id.2070	7.9096202665022e-05	0.00614534184183308	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus.Terrisporobacter.id.11348	0.00539526624016742	0.00981759715310925	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus.Turicibacter.id.2162	0.00030594633404098	0.00837259988931455	BTN3A2	Sigmoid	6	NA
ENSG00000186470.13	genus.Tyzzerella3.id.11335	0.000963359900511497	0.0111019267469944	BTN3A2	Sigmoid	6	NA
ENSG00000186615.10	genus.Alistipes.id.968	0.0429302584460151	0.0198387182655522	KTN1-AS1	Sigmoid	14	NA
ENSG00000186615.10	genus.RuminococcaceaeUCG002.id.11360	0.00214235674520005	0.0201136167769094	KTN1-AS1	Sigmoid	14	Migraine
ENSG00000186615.10	genus.RuminococcaceaeUCG010.id.11367	0.0348332952504924	0.0230233055928766	KTN1-AS1	Sigmoid	14	NA
ENSG00000186638.16	genus.Collinsella.id.815	0.0185914725577305	0.0259287082889637	KIF24	Sigmoid	9	NA
ENSG00000186638.16	genus.Lachnoclostridium.id.11308	0.00168123973455578	0.0234230198501072	KIF24	Sigmoid	9	NA
ENSG00000186638.16	genus.Ruminiclostridium5.id.11355	0.0152649440339969	0.0237345000136711	KIF24	Sigmoid	9	NA
ENSG00000186684.12	genus.Terrisporobacter.id.11348	0.00300534511507038	0.0325188861031202	CYP27C1	Sigmoid	2	NA
ENSG00000186716.20	genus.Lactococcus.id.1851	0.0105743052578663	0.0383154337332022	BCR	Sigmoid	22	NA
ENSG00000186792.16	genus.Escherichia.Shigella.id.3504	0.0383705104628847	0.0127873138677477	HYAL3	Sigmoid	3	NA
ENSG00000186868.15	genus..Eubacteriumxylanophilumgroup.id.14375	1.26075953526806e-07	0.00720985355483882	MAPT	Sigmoid	17	NA
ENSG00000186868.15	genus.Akkermansia.id.4037	0.0399533968047041	0.00764935172945825	MAPT	Sigmoid	17	NA
ENSG00000186868.15	genus.Barnesiella.id.944	0.00943822153108881	0.00699732740759588	MAPT	Sigmoid	17	NA
ENSG00000186868.15	genus.Bifidobacterium.id.436	0.0146339336191142	0.00694334422406122	MAPT	Sigmoid	17	NA
ENSG00000186868.15	genus.Butyrivibrio.id.1993	0.0158129569931252	0.0138702324453609	MAPT	Sigmoid	17	NA
ENSG00000186868.15	genus.CandidatusSoleaferrea.id.11350	0.0376550158463876	0.0105647520509216	MAPT	Sigmoid	17	NA
ENSG00000186868.15	genus.Coprococcus2.id.11302	0.0115674911511326	0.00782722718986138	MAPT	Sigmoid	17	NA
ENSG00000186868.15	genus.Enterorhabdus.id.820	0.00348436265444229	0.00947475913415149	MAPT	Sigmoid	17	NA
ENSG00000186868.15	genus.ErysipelotrichaceaeUCG003.id.11384	0.0364195825803064	0.00687788053286607	MAPT	Sigmoid	17	NA
ENSG00000186868.15	genus.Escherichia.Shigella.id.3504	0.030366386791837	0.00772535063393775	MAPT	Sigmoid	17	NA
ENSG00000186868.15	genus.Fusicatenibacter.id.11305	1.06856512838365e-06	0.00637554190159139	MAPT	Sigmoid	17	NA
ENSG00000186868.15	genus.Hungatella.id.11306	0.0183730965025133	0.0129247610692782	MAPT	Sigmoid	17	NA
ENSG00000186868.15	genus.LachnospiraceaeFCS020group.id.11314	8.03451653766525e-05	0.00710531255877451	MAPT	Sigmoid	17	NA
ENSG00000186868.15	genus.LachnospiraceaeND3007group.id.11317	0.00652896958391272	0.0067921979198682	MAPT	Sigmoid	17	NA
ENSG00000186868.15	genus.LachnospiraceaeNK4A136group.id.11319	1.93970581074705e-09	0.00640161861284431	MAPT	Sigmoid	17	NA
ENSG00000186868.15	genus.Oscillospira.id.2064	0.0439516849855648	0.00830584157842168	MAPT	Sigmoid	17	NA
ENSG00000186868.15	genus.Paraprevotella.id.962	0.0289298433514294	0.0100775423694347	MAPT	Sigmoid	17	NA
ENSG00000186868.15	genus.Roseburia.id.2012	0.0194772460209848	0.00629620767658384	MAPT	Sigmoid	17	H40 Glaucoma
ENSG00000186868.15	genus.Ruminiclostridium5.id.11355	1.25146757301528e-05	0.00636175965715485	MAPT	Sigmoid	17	NA
ENSG00000186868.15	genus.Ruminiclostridium6.id.11356	0.0282941453235675	0.00721363100158581	MAPT	Sigmoid	17	NA
ENSG00000186868.15	genus.RuminococcaceaeNK4A214group.id.11358	0.0227658207463055	0.00678196763620623	MAPT	Sigmoid	17	NA
ENSG00000186868.15	genus.RuminococcaceaeUCG010.id.11367	0.0298572622977458	0.00736706456496692	MAPT	Sigmoid	17	NA
ENSG00000186868.15	genus.Slackia.id.825	0.035599674290593	0.0106282767402003	MAPT	Sigmoid	17	NA
ENSG00000186868.15	genus.Tyzzerella3.id.11335	0.00335592223322857	0.0115100279224117	MAPT	Sigmoid	17	NA
ENSG00000186952.14	genus..Ruminococcusgauvreauiigroup.id.11342	0.0073449968150763	0.0128926608158282	TMEM232	Sigmoid	5	NA
ENSG00000186952.14	genus.Collinsella.id.815	0.00886664937005232	0.0124343602992924	TMEM232	Sigmoid	5	NA
ENSG00000186952.14	genus.Coprococcus2.id.11302	0.010888560635129	0.0138917604488274	TMEM232	Sigmoid	5	NA
ENSG00000186952.14	genus.Coprococcus3.id.11303	0.021906004754811	0.011830683116534	TMEM232	Sigmoid	5	NA
ENSG00000186952.14	genus.Holdemania.id.2157	0.0109084607629454	0.0156532430131289	TMEM232	Sigmoid	5	NA
ENSG00000186952.14	genus.RuminococcaceaeUCG004.id.11362	0.0461796628430739	0.0153752900385786	TMEM232	Sigmoid	5	NA
ENSG00000186952.14	genus.Sutterella.id.2896	0.0323399894084487	0.01412529866808	TMEM232	Sigmoid	5	NA
ENSG00000187010.19	genus.Coprococcus2.id.11302	0.04211017158152	0.00823481956946043	RHD	Sigmoid	1	NA
ENSG00000187010.19	genus.LachnospiraceaeND3007group.id.11317	0.0475385195139762	0.00707434201609071	RHD	Sigmoid	1	NA
ENSG00000187122.16	genus.Clostridiumsensustricto1.id.1873	0.00399558576236765	0.0201758729644924	SLIT1	Sigmoid	10	NA
ENSG00000187122.16	genus.Enterorhabdus.id.820	0.0166886981977761	0.0272481771856237	SLIT1	Sigmoid	10	NA
ENSG00000187664.8	genus.LachnospiraceaeND3007group.id.11317	0.0459114960763433	0.016167316660115	HAPLN4	Sigmoid	19	NA
ENSG00000187664.8	genus.Parabacteroides.id.954	0.000240053051146444	0.0151946617952484	HAPLN4	Sigmoid	19	NA
ENSG00000187664.8	genus.Victivallis.id.2256	0.0421602871166035	0.0346951470116956	HAPLN4	Sigmoid	19	NA
ENSG00000187987.9	genus..Eubacteriumfissicatenagroup.id.14373	0.00594987567390302	0.017499543286419	ZSCAN23	Sigmoid	6	NA
ENSG00000187987.9	genus.Adlercreutzia.id.812	0.0466596343228921	0.0118130446093484	ZSCAN23	Sigmoid	6	NA
ENSG00000187987.9	genus.Akkermansia.id.4037	0.000285958669749148	0.0098666248071341	ZSCAN23	Sigmoid	6	NA
ENSG00000187987.9	genus.Allisonella.id.2174	0.0125799398073288	0.0189103435578879	ZSCAN23	Sigmoid	6	NA
ENSG00000187987.9	genus.Anaerostipes.id.1991	0.0373594848358122	0.00828462827314181	ZSCAN23	Sigmoid	6	NA
ENSG00000187987.9	genus.Bifidobacterium.id.436	7.32710865189173e-05	0.0088301266375169	ZSCAN23	Sigmoid	6	NA
ENSG00000187987.9	genus.Bilophila.id.3170	0.0198892619454231	0.00946691532706734	ZSCAN23	Sigmoid	6	NA
ENSG00000187987.9	genus.DefluviitaleaceaeUCG011.id.11287	3.48549087494919e-05	0.0119193516349756	ZSCAN23	Sigmoid	6	NA
ENSG00000187987.9	genus.Eggerthella.id.819	0.00164076325576359	0.014950816651066	ZSCAN23	Sigmoid	6	NA
ENSG00000187987.9	genus.LachnospiraceaeUCG001.id.11321	0.00413154975639731	0.0106879870062237	ZSCAN23	Sigmoid	6	NA
ENSG00000187987.9	genus.Lactobacillus.id.1837	0.0474133279016298	0.0129612049751705	ZSCAN23	Sigmoid	6	NA
ENSG00000187987.9	genus.Oscillibacter.id.2063	9.38427632551836e-20	0.0114122451360403	ZSCAN23	Sigmoid	6	NA
ENSG00000187987.9	genus.Parabacteroides.id.954	3.05565201099673e-05	0.00819617713831543	ZSCAN23	Sigmoid	6	NA
ENSG00000187987.9	genus.Phascolarctobacterium.id.2168	0.00265183432296911	0.0102484465648456	ZSCAN23	Sigmoid	6	NA
ENSG00000187987.9	genus.Ruminiclostridium5.id.11355	9.07515341148666e-06	0.00816780737417061	ZSCAN23	Sigmoid	6	NA
ENSG00000187987.9	genus.Ruminiclostridium9.id.11357	0.00171970281508098	0.00913064456499448	ZSCAN23	Sigmoid	6	NA
ENSG00000187987.9	genus.RuminococcaceaeUCG010.id.11367	0.000827250378641957	0.00951782468156336	ZSCAN23	Sigmoid	6	NA
ENSG00000187987.9	genus.RuminococcaceaeUCG014.id.11371	0.000668850023092675	0.00899231503717719	ZSCAN23	Sigmoid	6	NA
ENSG00000188185.11	genus.RuminococcaceaeUCG010.id.11367	0.0200769585877524	0.0268420809388747	LINC00265	Sigmoid	7	NA
ENSG00000188185.11	genus.Veillonella.id.2198	0.00764181046247068	0.0315682413092845	LINC00265	Sigmoid	7	NA
ENSG00000188199.10	genus.Intestinibacter.id.11345	0.0131147441691802	0.0133993750559496	NUTM2B	Sigmoid	10	NA
ENSG00000188199.10	genus.RuminococcaceaeUCG011.id.11368	0.00302377941696742	0.0242300714578194	NUTM2B	Sigmoid	10	NA
ENSG00000188312.13	genus..Ruminococcusgauvreauiigroup.id.11342	0.0396386401339733	0.00860734020858179	CENPP	Sigmoid	9	NA
ENSG00000188312.13	genus.Anaerofilum.id.2053	5.37674871997812e-07	0.0139274478469275	CENPP	Sigmoid	9	NA
ENSG00000188312.13	genus.Eggerthella.id.819	0.0473230904007395	0.0138717549741526	CENPP	Sigmoid	9	NA
ENSG00000188312.13	genus.Hungatella.id.11306	0.0493136125842998	0.0152463980509367	CENPP	Sigmoid	9	NA
ENSG00000188312.13	genus.Lachnoclostridium.id.11308	0.00278590680465819	0.00746457193485984	CENPP	Sigmoid	9	NA
ENSG00000188312.13	genus.LachnospiraceaeUCG008.id.11328	0.0303428370180818	0.0120104919533567	CENPP	Sigmoid	9	NA
ENSG00000188312.13	genus.Oxalobacter.id.2978	0.00278917678904672	0.0145269980717946	CENPP	Sigmoid	9	NA
ENSG00000188312.13	genus.RuminococcaceaeUCG010.id.11367	1.91066019133235e-07	0.0087362800436172	CENPP	Sigmoid	9	NA
ENSG00000188312.13	genus.Victivallis.id.2256	0.00414852707894095	0.0169310623605087	CENPP	Sigmoid	9	NA
ENSG00000188321.13	genus..Clostridiuminnocuumgroup.id.14397	0.0413544283338287	0.0230555282108997	ZNF559	Sigmoid	19	NA
ENSG00000188372.14	genus..Eubacteriumnodatumgroup.id.11297	0.0205185083225425	0.014711255086458	ZP3	Sigmoid	7	NA
ENSG00000188372.14	genus.Anaerostipes.id.1991	0.0443447923304335	0.00677756308562713	ZP3	Sigmoid	7	NA
ENSG00000188372.14	genus.LachnospiraceaeUCG004.id.11324	0.00764458477906985	0.00736720141550499	ZP3	Sigmoid	7	NA
ENSG00000188388.10	genus..Eubacteriumventriosumgroup.id.11341	0.0376658186909098	0.0148650664237338	GOLGA6L3	Sigmoid	15	NA
ENSG00000188388.10	genus.Butyricimonas.id.945	0.00280853541162433	0.0122436518702502	GOLGA6L3	Sigmoid	15	NA
ENSG00000188388.10	genus.Clostridiumsensustricto1.id.1873	0.0222187470882378	0.0107718551927445	GOLGA6L3	Sigmoid	15	NA
ENSG00000188388.10	genus.Eisenbergiella.id.11304	0.0383092170417082	0.0170770687769749	GOLGA6L3	Sigmoid	15	NA
ENSG00000188388.10	genus.Enterorhabdus.id.820	3.78114798052215e-08	0.0146700887076832	GOLGA6L3	Sigmoid	15	FEV1/FVC
ENSG00000188388.10	genus.Howardella.id.2000	0.0138239236802854	0.0207983608852636	GOLGA6L3	Sigmoid	15	NA
ENSG00000188388.10	genus.Ruminococcus2.id.11374	3.82707956658477e-05	0.0103417202996678	GOLGA6L3	Sigmoid	15	NA
ENSG00000188573.7	genus.Bacteroides.id.918	0.0275635128634505	0.0144393706099423	FBLL1	Sigmoid	5	NA
ENSG00000188573.7	genus.ChristensenellaceaeR.7group.id.11283	0.000877292369036468	0.0153392628510646	FBLL1	Sigmoid	5	NA
ENSG00000188573.7	genus.Flavonifractor.id.2059	0.00787574127672437	0.0187158655314277	FBLL1	Sigmoid	5	NA
ENSG00000188573.7	genus.Lachnoclostridium.id.11308	0.011840672697212	0.0145893464682438	FBLL1	Sigmoid	5	NA
ENSG00000188659.9	genus.Lactococcus.id.1851	0.0291327234833342	0.0286290420383333	SAXO2	Sigmoid	15	NA
ENSG00000188690.12	genus.Holdemania.id.2157	0.0202343030149208	0.0301685249484494	UROS	Sigmoid	10	NA
ENSG00000188690.12	genus.Ruminiclostridium9.id.11357	0.038385480562184	0.0223655310173284	UROS	Sigmoid	10	NA
ENSG00000188690.12	genus.Sutterella.id.2896	4.145859967182e-05	0.0251832007933672	UROS	Sigmoid	10	NA
ENSG00000188732.10	genus.Methanobrevibacter.id.123	0.0417328218342699	0.038344027145717	FAM221A	Sigmoid	7	NA
ENSG00000188779.10	genus..Ruminococcusgauvreauiigroup.id.11342	0.0152019414869619	0.0315310837936715	SKOR1	Sigmoid	15	NA
ENSG00000188779.10	genus.Allisonella.id.2174	0.00152504229744272	0.064680888712071	SKOR1	Sigmoid	15	NA
